Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Returns,Days_Index,Trendline
2023-11-20,3387.653493546394,3429.0378374559446,3387.653493546394,3415.162353515625,1475621,3291.3654541015626,3323.2219907764897,68.81421051854377,3411.156465739383,3171.5744424637423,0.0048965747467573095,198,3558.516294455075
2023-11-21,3415.1622294943054,3434.035037985227,3397.114056628635,3406.041015625,1807236,3292.1247314453126,3331.1095169525383,68.88768388368251,3414.7303482849934,3169.519114605632,-0.0026708358041119817,199,3561.535953719158
2023-11-22,3396.1439107066954,3427.824987000951,3377.804828347359,3425.399169921875,1798051,3297.9467041015623,3340.089483901999,77.99606101542193,3434.215327350518,3161.678080852607,0.005683476566509471,200,3564.5556129832407
2023-11-23,3425.25328759108,3438.8378615362003,3396.1434862801075,3404.148681640625,2729804,3303.6788818359373,3346.190359877106,71.24006651780722,3447.8672429745043,3159.4905206973704,-0.0062037990981748115,201,3567.575272247324
2023-11-24,3390.5643912494115,3400.5588045812483,3350.53841109944,3354.516845703125,1989733,3309.517822265625,3346.9833585272027,63.59103850347207,3451.9096357701446,3167.1260087611054,-0.014579808515760795,202,3570.5949315114067
2023-11-28,3354.5168681622845,3377.9501655757736,3331.131897571743,3367.179443359375,1689195,3315.3009765625,3348.9067951778857,62.0058923305619,3457.1682835622473,3173.433669562753,0.003774790301759756,203,3573.61459077549
2023-11-29,3377.707636711802,3413.6097287998045,3372.6619846624567,3409.48583984375,1441634,3321.860388183594,3354.6762280032062,67.55263117343401,3468.572496036257,3175.148280330931,0.012564342707606535,204,3576.6342500395726
2023-11-30,3395.610046760085,3412.2996202124623,3377.707564817038,3384.11181640625,3266235,3327.6265625,3357.4796173749246,62.528058628265974,3474.620815122684,3180.6323098773164,-0.007442184725032552,205,3579.6539093036554
2023-12-01,3396.143785633172,3412.5907774443576,3386.489081393253,3407.447998046875,1172141,3336.4080200195312,3362.2385107722534,69.86928892591132,3480.2535419631245,3192.562498075938,0.006895806907883717,206,3582.6735685677386
2023-12-04,3439.468841218076,3442.5255128152107,3394.2031901727914,3408.224365234375,1625213,3343.7994873046873,3366.618115959122,72.37496115829427,3486.385913760292,3201.2130608490825,0.00022784417779675437,207,3585.6932278318213
2023-12-05,3433.0159043966464,3433.0159043966464,3398.860451539939,3426.805908203125,1377656,3352.5663940429686,3372.3502866490267,73.97240861968325,3492.7913788608757,3212.3414092250614,0.005451971753471119,208,3588.712887095904
2023-12-06,3427.7764215249854,3505.645144341894,3420.5472976156907,3497.15478515625,1896572,3363.4267822265624,3384.2364293640003,73.95681421738666,3513.2847775969676,3213.568786856157,0.020528993715320576,209,3591.7325463599873
2023-12-07,3498.0278932478222,3522.8197888025034,3485.1225002430124,3507.634033203125,1967653,3375.286572265625,3395.9885821105836,67.5092945757616,3531.5646696178155,3219.008474913435,0.0029965067864179407,210,3594.75220562407
2023-12-08,3525.197090292315,3536.8410113172276,3495.165524694797,3519.083984375,1641155,3387.1803466796873,3407.7119537548137,68.19440872638955,3549.405843766466,3224.9548495929084,0.003264294696507797,211,3597.7718648881532
2023-12-11,3515.396444856869,3544.6033727717618,3507.7309588201256,3534.802978515625,1102503,3401.5144775390627,3419.815860874891,68.10564086951767,3562.662789288351,3240.366165789774,0.00446678573470205,212,3600.791524152236
2023-12-12,3530.970488905042,3588.656366966414,3523.2564386013037,3563.136962890625,2236866,3417.94453125,3433.465489638294,72.46740042053162,3574.3466732703105,3261.54238922969,0.008015718145314654,213,3603.811183416319
2023-12-13,3535.4340618974347,3541.6926220283585,3457.274195147135,3486.917724609375,3850968,3430.655810546875,3438.556178683159,57.56742146675476,3563.1620667285347,3298.149554365215,-0.021391049256612504,214,3606.830842680402
2023-12-14,3522.2862354018253,3568.8619211592045,3519.9575458724316,3558.430908203125,3290396,3443.41318359375,3449.9728195898224,66.88978263565494,3573.3911638881054,3313.4352032993947,0.020508996552753844,215,3609.8505019444847
2023-12-15,3557.897102757953,3780.3445136912032,3557.897102757953,3746.431640625,8531230,3461.031884765625,3478.206993021744,82.9284092330982,3646.5176758022494,3275.5460937290004,0.05283248073989122,216,3612.870161208568
2023-12-18,3743.617841274432,3812.413915155438,3716.497018281129,3744.68505859375,2521612,3478.3400756835936,3503.5858564095543,82.31043416082176,3700.285408734344,3256.394742632843,-0.00046619882565335224,217,3615.8898204726506
2023-12-19,3730.9066415757507,3740.7070372652865,3677.538666208607,3702.961181640625,2004435,3492.730017089844,3522.5739826220374,75.14341519981492,3733.9137339133526,3251.546300266335,-0.011142159166996457,218,3618.9094797367334
2023-12-20,3713.6829184719973,3783.1098422812192,3654.7841342747074,3667.883544921875,2586083,3505.8221435546875,3536.4129885553552,73.91443360438288,3755.4708355910293,3256.1734515183457,-0.009472861042310043,219,3621.9291390008166
2023-12-21,3644.789838029213,3693.742774963741,3632.2727177698935,3675.112548828125,1517562,3518.3078125,3549.622470486095,73.18649628120707,3775.873247361402,3260.7423776385986,0.0019708924282120233,220,3624.9487982648993
2023-12-22,3687.241456099634,3731.8279205382373,3650.3690415386377,3710.529296875,2413058,3533.626843261719,3564.9469301421814,74.70459020907029,3798.9322742752543,3268.3214122481836,0.00963691521724086,221,3627.968457528982
2023-12-26,3706.5028160720394,3720.2328451421417,3677.6839214166666,3682.923828125,1285231,3550.0471923828127,3576.1828251881643,70.62594350028331,3809.2584481706353,3290.83593659499,-0.007439765742652704,222,3630.9881167930653
2023-12-27,3686.2714356682204,3704.9016624571404,3656.191305500883,3698.109375,1293976,3566.5936889648438,3587.794877551196,67.76158038382329,3818.80947884553,3314.3778990841574,0.004123231319375753,223,3634.0077760571485
2023-12-28,3710.529500738545,3724.1140752705373,3679.576172099119,3687.14453125,1682889,3580.4766235351562,3597.2567493320344,65.85261418560759,3826.77799393284,3334.1752531374723,-0.0029649863316981717,224,3637.027435321231
2023-12-29,3679.479039650874,3709.1711329888067,3653.6682533167923,3680.83740234375,1574996,3595.3129028320313,3605.2168115236263,64.41542154330314,3827.1325145589262,3363.4932911051364,-0.0017105727352955125,225,3640.047094585314
2024-01-01,3677.538704337261,3718.2924314037955,3661.043148143664,3698.0126953125,825907,3609.8411376953127,3614.054514741614,64.50754927198255,3828.111473009589,3391.570802381036,0.00466613737347199,226,3643.066753849397
2024-01-02,3698.012444542969,3698.012444542969,3655.463520958684,3670.940185546875,1344068,3622.9769287109375,3619.4721976754486,59.60405945633213,3820.824292616157,3425.129564805718,-0.007320826615858089,227,3646.08641311348
2024-01-03,3655.2209469515005,3659.9271265500897,3577.64336897667,3582.203857421875,1803075,3630.746826171875,3615.9228319370127,58.30373175609548,3807.2055287174717,3454.2881236262783,-0.024172643420988016,228,3649.1060723775627
2024-01-04,3591.9070128374906,3608.645149116668,3542.662930740779,3557.994140625,3598144,3633.7887939453126,3610.405813716821,49.958517769651884,3802.477232114761,3465.100355775864,-0.006758330279477365,229,3652.125731641646
2024-01-05,3565.9511553490497,3636.5424333222863,3565.805701080782,3626.984619140625,1963127,3639.7563232421876,3611.984747566707,35.34180728500988,3797.7596833569582,3481.752963127417,0.019390273223863774,230,3655.1453909057286
2024-01-08,3626.9841625752906,3628.7793617710286,3563.4277622287427,3569.15283203125,1067805,3642.259765625,3607.9055175157114,31.065561854920773,3793.661454216094,3490.858077033906,-0.01594486693000574,231,3658.1650501698114
2024-01-09,3599.8640361952075,3641.006036617692,3573.471193354034,3580.408935546875,1370944,3644.5400634765624,3605.286795423441,35.850385160062416,3790.3996265275446,3498.6805004255802,0.0031537185560135406,232,3661.1847094338946
2024-01-10,3580.505989583693,3618.5913175216765,3578.565335930802,3602.8720703125,1292227,3646.526818847656,3605.0568216033516,42.26871350105885,3788.7550420924313,3504.298595602881,0.006273901995553555,233,3664.2043686979778
2024-01-11,3613.497023720243,3661.043037190246,3597.001468026568,3624.704345703125,1777909,3653.416149902344,3606.9280143747587,44.20658445728677,3774.9320317215697,3531.900268083118,0.006059686540224929,234,3667.2240279620605
2024-01-12,3733.81754078814,3789.3687503022047,3708.201007927904,3767.5849609375,6813450,3663.8738525390627,3622.2286759521626,55.258477692084064,3786.960532028468,3540.787173049657,0.03941855710349218,235,3670.2436872261433
2024-01-15,3842.4944820079345,3847.346116454914,3769.7199653032385,3787.962158203125,2801505,3665.9503784179688,3638.012817118921,59.81147711832828,3796.1000499149163,3535.800706921021,0.005408556801478115,236,3673.2633464902265
2024-01-16,3783.303926653488,3783.303926653488,3741.1432775430862,3746.72265625,1432672,3666.0522583007814,3648.3661351314045,54.330134009731935,3796.464361484422,3535.6401551171407,-0.010886988895551064,237,3676.283005754309
2024-01-17,3705.678250807821,3793.9294306898973,3699.4196899865615,3769.331787109375,3458696,3669.3707885742188,3659.8866734150206,57.17189810863634,3806.9199328674204,3531.821644281017,0.006034375355128185,238,3679.302665018392
2024-01-18,3782.33400921486,3792.81358642979,3747.4022430958926,3786.797607421875,2239110,3675.3164916992187,3671.973429034721,59.06976277638438,3822.5354206044367,3528.0975627940006,0.004633664877215393,239,3682.322324282475
2024-01-19,3836.7873325006367,3854.828547294304,3807.658918491698,3834.890869140625,2941975,3683.3054077148436,3687.4893757114737,61.127259924176656,3846.907104169838,3519.703711259849,0.012700246145843641,240,3685.341983546558
2024-01-23,3793.021529808284,3825.991545051423,3737.3419188899447,3752.416748046875,2618854,3685.3997802734375,3693.672934981512,56.07617356625624,3851.521933133899,3519.277627412976,-0.021506249827711987,241,3688.3616428106407
2024-01-24,3773.570326867422,3777.1201111922514,3701.211238257574,3736.418212890625,2657709,3688.074499511719,3697.7439138299987,62.90018086255263,3855.7442084195186,3520.404790603919,-0.0042635283419885095,242,3691.381302074724
2024-01-25,3734.570146060019,3755.0914608833264,3675.0489302993396,3705.7822265625,2205154,3688.458142089844,3698.50946742357,62.23111707393952,3856.2595879424125,3520.6566962372754,-0.008199292633365052,243,3694.4009613388066
2024-01-29,3696.542838242831,3715.216128362602,3677.1401208727275,3696.7373046875,1646747,3688.937780761719,3698.340690020135,56.40870809262947,3856.7782518477306,3521.097309675707,-0.002440759149355154,244,3697.42062060289
2024-01-30,3703.010685194557,3742.253969987769,3683.121681091469,3696.300048828125,1411621,3689.7109130859376,3698.1463432399432,63.05928138156889,3857.5367281298822,3521.885098041993,-0.00011828156109994215,245,3700.4402798669726
2024-01-31,3706.6578814563027,3728.8325198298085,3692.312477265513,3711.277587890625,2459358,3690.374157714844,3699.3969379685796,63.339534781864295,3858.442783380401,3522.3055320492867,0.004052035512444041,246,3703.4599391310558
2024-02-01,3715.216282824203,3797.7873560173143,3700.6764131851514,3748.429443359375,2363107,3694.2486206054687,3704.0667003867507,64.40540202273829,3863.995216010747,3524.5020252001905,0.010010529956037573,247,3706.4795983951385
2024-02-02,3768.7564289471684,3875.10678784539,3765.7900437431695,3857.50341796875,2826510,3708.0135986328123,3718.679721108846,69.64682708929561,3884.03672157492,3531.9904756907044,0.029098580154045095,248,3709.4992576592213
2024-02-05,3873.7449132659613,3911.67512958968,3853.41830257255,3864.31103515625,1691523,3723.329443359375,3732.5493700657416,60.59694226901185,3897.6891520006398,3548.9697347181104,0.001764772820625149,249,3712.5189169233045
2024-02-06,3887.3613854413798,4036.0672088611577,3880.5533970255456,4022.548583984375,4474396,3743.1076416015626,3760.1683428198976,69.73812219704229,3956.7637545920375,3529.4515286110877,0.04094845041937134,250,3715.538576187387
2024-02-07,4039.0820610027527,4041.027200449419,3962.2003768845075,3971.39111328125,2124267,3763.2195556640627,3780.28479714955,68.59330170609296,3983.552187148841,3542.8869241792845,-0.012717676277871792,251,3718.55823545147
2024-02-08,3977.8097797271807,4043.9445144512515,3973.9681771841665,4020.7001953125,2345173,3785.2341186523436,3803.1815017364975,69.92252003948882,4016.3774838954764,3554.0907534092107,0.012416073014402729,252,3721.577894715553
2024-02-09,4023.0829671480524,4069.961016230209,3987.5357348811417,4020.3115234375,2100596,3806.106091308594,3823.8605514223073,69.02236409017233,4043.2257135160926,3568.9864691010953,-9.66677086376988e-05,253,3724.597553979636
2024-02-12,4016.712676589731,4045.500833365555,3992.933158561447,4007.66796875,1013716,3825.2542724609375,3841.3660197392305,64.93737739422923,4062.545870852946,3587.962674068929,-0.0031449191471334403,254,3727.617213243719
2024-02-13,4012.287867137159,4055.615657406954,3969.543238778533,4035.677978515625,1257415,3838.6589233398436,3859.8719205750776,77.03524299697827,4091.981426732698,3585.3364199469893,0.006989104382906675,255,3730.636872507802
2024-02-14,3994.3436924832126,4002.026898009872,3938.4209356490796,3987.633056640625,1391283,3848.642468261719,3872.039647819415,72.59449726619968,4109.187681211736,3588.0972553117017,-0.011905043497219658,256,3733.656531771885
2024-02-15,4014.767486410783,4032.565320923148,3971.001852474619,3990.64794921875,1091582,3860.838732910156,3883.3356765241138,76.96063706783171,4124.118059890336,3597.559405929977,0.0007560606844465578,257,3736.676191035968
2024-02-16,4000.4223420557987,4034.1707007993286,3987.633145403081,4015.059326171875,1307556,3873.125109863281,3895.880786014377,79.27552534852965,4141.312941980769,3604.937277745793,0.0061171462037648006,258,3739.6958503000506
2024-02-19,4009.9531672226553,4015.059157963777,3943.769991476078,3991.231201171875,772291,3883.346789550781,3904.961777934139,76.0054403047535,4153.258800386736,3613.4347787148263,-0.005934688148859446,259,3742.7155095641338
2024-02-20,3970.126790678697,3985.59055363256,3900.0044216853503,3920.087890625,1193648,3887.606640625,3906.402360095173,66.75247060095529,4156.9873535012,3618.2259277488,-0.017824903384696555,260,3745.7351688282165
2024-02-21,3902.9224569250673,3951.891439444616,3871.4112915974815,3882.01220703125,1885939,3894.0864135742186,3904.0794883747994,60.701239153640735,4155.903381265895,3632.2694458825413,-0.009712966815057622,261,3748.7548280922992
2024-02-22,3862.074308087051,3982.6242758305775,3862.074308087051,3974.98974609375,2982052,3906.014990234375,3910.8328462527948,59.66091323599559,4159.181821269077,3652.848159199674,0.023950862105506898,262,3751.7744873563825
2024-02-23,4016.7127903511646,4016.7127903511646,3935.4058698837393,3940.94970703125,2538072,3917.7733642578123,3913.7011187078856,56.031860224524955,4152.991492897336,3682.555235618289,-0.008563553930158285,263,3754.794146620465
2024-02-26,3925.2910661086835,3938.9070410654526,3873.501732790971,3891.2998046875,1379284,3927.5014892578124,3911.567660229754,37.540333215750316,4139.1402726893775,3715.862705826247,-0.012598461293521934,264,3757.8138058845484
2024-02-27,3889.305953167398,4010.8771570048384,3889.305953167398,3991.814697265625,2960475,3942.2772216796875,3919.2102351855515,51.77272051091987,4125.277231397435,3759.2772119619403,0.025830672943021105,265,3760.833465148631
2024-02-28,3983.256710254891,4040.929905710048,3976.8376550125004,4005.96630859375,1939225,3957.0116577148438,3927.4727183672844,48.63800742404437,4105.991461199525,3808.0318542301625,0.0035451573786275947,266,3763.8531244127144
2024-02-29,3986.5631905150553,4024.590760669227,3953.0582119210476,3982.770263671875,3772719,3968.7286987304688,3932.739151253436,46.670114161451025,4080.9665555602433,3856.4908419006942,-0.00579037444027275,267,3766.872783676797
2024-03-01,3994.5381419656173,4026.4382356164633,3974.6975792079206,3982.04052734375,2043265,3974.9555541992186,3937.434520404894,47.67778228097219,4074.288079769915,3875.623028628522,-0.00018322330433695466,268,3769.89244294088
2024-03-04,3992.398627973585,4004.944682155846,3964.0967546589172,3968.76513671875,1749271,3980.178259277344,3940.4183886252613,43.77037427986822,4064.930025885074,3895.4264926696137,-0.003333816050801297,269,3772.912102204963
2024-03-05,3950.5780066427474,3952.5231459862443,3870.8272935593636,3902.046875,2070859,3974.153173828125,3936.763958756189,42.29961731034765,4063.2442920927306,3885.0620555635196,-0.016810836474417945,270,3775.931761469046
2024-03-06,3884.491922362945,3960.3036803464424,3849.86834727239,3952.81494140625,1744204,3973.224365234375,3938.2926237704805,46.86542975434634,4062.8226116999804,3883.6261187687696,0.013010624431888607,271,3778.9514207331285
2024-03-07,3953.495769104749,4010.8773805136493,3926.944569218317,3995.89990234375,2688905,3971.9843505859376,3943.779031253649,48.46023354017378,4059.4777972231195,3884.4909039487557,0.01089981736462775,272,3781.9710799972117
2024-03-11,3976.8376535210296,4039.0821166722512,3976.8376535210296,4009.27294921875,2304068,3971.432421875,3950.0165472503254,51.47472557559977,4057.7739367627605,3885.090906987239,0.003346692159920339,273,3784.9907392612945
2024-03-12,4009.2726031998714,4113.921192818716,4008.007977718715,4077.255126953125,4039801,3974.9117797851563,3962.1345072220206,62.91352415921084,4072.302888306872,3877.520671263441,0.01695623585508743,274,3788.0103985253777
2024-03-13,4089.6555531194454,4124.668062016544,4018.560613686994,4035.191650390625,2837260,3974.8874633789064,3969.092330380935,62.50393100091953,4072.214911940834,3877.5600148169788,-0.010316616265789946,275,3791.0300577894604
2024-03-14,4039.5200133888384,4109.10718896528,3973.919993872695,4092.1845703125,2919608,3980.1150390625,3980.815400850608,60.163624121854234,4090.6587797301872,3869.5712983948124,0.014123968539724308,276,3794.0497170535436
2024-03-15,4077.595761278169,4122.7228997396605,4062.4235791961696,4103.5146484375,3373143,3985.7583740234377,3992.501043477931,64.67641470758082,4109.323136639509,3862.1936114073656,0.0027687114132621815,277,3797.0693763176264
2024-03-18,4099.6242043308575,4138.040705385616,4004.896015694858,4038.595458984375,1526904,3986.9351806640625,3996.890987811878,62.94110808384094,4112.112700450724,3861.7576608774007,-0.01582038691584653,278,3800.089035581709
2024-03-19,3940.1226473159663,3946.687492208131,3857.794724497652,3868.201171875,8931209,3980.7836791992186,3984.6348148655084,40.32726604436167,4116.703310313146,3844.8640480852914,-0.042191471970858374,279,3803.1086948457923
2024-03-20,3876.6627036313866,3907.78493306345,3851.570358663032,3861.976806640625,1817913,3977.878125,3972.9530997964716,38.591312482372835,4121.525678622058,3834.2305713779424,-0.0016091110461450286,280,3806.128354109875
2024-03-21,3880.6019849960817,3898.4484974722936,3839.705379451114,3863.970947265625,3829582,3976.9760620117186,3962.573847174486,40.259957581148676,4123.358934141323,3830.593189882114,0.0005163523047500007,281,3809.148013373958
2024-03-22,3790.103935402895,3829.979291151296,3749.2560100020937,3803.62255859375,5852485,3968.4077026367186,3947.4356292144157,36.674660411707045,4134.071849887212,3802.743555386225,-0.01561823044103916,282,3812.167672638041
2024-03-26,3768.7074918273493,3838.440690058343,3765.254821991244,3771.138916015625,3440925,3959.9171630859373,3930.6454660526265,35.651748196712944,4147.467096599868,3772.367229572007,-0.008540185593529204,283,3815.187331902124
2024-03-27,3781.8371355577046,3788.158838368847,3724.3581734819704,3735.542724609375,1968575,3952.1293090820313,3912.0642525818407,37.33914518934633,4163.143739510752,3741.11487865331,-0.009439109032837956,284,3818.2069911662065
2024-03-28,3744.490645526798,3807.6103232125056,3735.153881557504,3769.971923828125,4311783,3941.0371704101562,3898.5316498433917,35.74247997560178,4166.1216452866065,3715.9526955337064,0.009216652507260559,285,3821.2266504302897
2024-04-01,3790.7849991059966,3825.408576562606,3781.3997961643163,3809.3125,1569676,3931.204479980469,3890.034587953545,35.3650437902419,4161.468085776368,3700.94087418457,0.010435243807314087,286,3824.246309694373
2024-04-02,3783.2959977168784,3802.6016005490583,3766.76231340809,3777.26611328125,2142666,3920.9292724609377,3879.29473322285,32.32046049033143,4159.688213493868,3682.1703314280076,-0.0084126431524717,287,3827.2659689584557
2024-04-03,3745.365904713473,3871.799965376353,3745.365904713473,3839.0244140625,3973090,3913.778466796875,3875.459464731388,31.672337051107093,4153.396075128875,3674.160858464875,0.016349999954756056,288,3830.2856282225384
2024-04-04,3866.8397293202797,3918.1427803858774,3827.304866462404,3893.48828125,3394637,3910.0146240234376,3877.176494876018,39.30252437548588,4148.357000082054,3671.6722479648215,0.014186903054848266,289,3833.3052874866216
2024-04-05,3868.8824323541658,3892.224106154191,3851.8624618749805,3870.09814453125,1636819,3908.4171875,3876.502366271754,32.338173803369955,4147.411780397056,3669.4225946029446,-0.006007501507424795,290,3836.3249467507044
2024-04-08,3873.7450929274473,3922.0330832785467,3851.375989955484,3863.581787109375,2302538,3903.955529785156,3875.271834922956,30.77168398541977,4142.791918662395,3665.1191409079174,-0.0016837705863049779,291,3839.344606014787
2024-04-09,3874.717608938137,3905.694048254169,3817.384673734395,3838.294921875,1876992,3896.0752807617187,3871.750224156484,32.858985592815586,4132.526668617159,3659.6238929062783,-0.006544928159342489,292,3842.3642652788703
2024-04-10,3847.8747588285305,3880.7476629694565,3810.528176426063,3875.349853515625,2101965,3889.3791259765626,3872.093046000212,50.79265390847867,4119.842293853052,3658.915958100073,0.009654008458142016,293,3845.383924542953
2024-04-12,3862.0743563623423,3903.262778963109,3837.2738285136293,3891.640380859375,4354821,3880.098388671875,3873.95469693918,53.21731080670291,4092.984877147601,3667.211900196149,0.004203627532872067,294,3848.403583807036
2024-04-15,3891.6404475062823,3952.717874429233,3811.549472195389,3833.091796875,4200329,3869.9933959960936,3870.0629921711625,47.016818238210185,4070.721860364197,3669.2649316279903,-0.015044705639385425,295,3851.423243071119
2024-04-16,3794.966612030053,3820.934173085947,3756.8906068381593,3766.567626953125,3051420,3853.712548828125,3860.2062907218256,46.46239949058292,4029.878293155736,3677.5468045005136,-0.01735522482819485,296,3854.442902335202
2024-04-18,3770.458288138839,3828.0343673129205,3744.393372498665,3756.064208984375,3476284,3836.3400268554688,3850.2879972230207,48.49778558033755,3972.846262622084,3699.8337910888536,-0.002788591367267279,297,3857.462561599285
2024-04-19,3732.722463560279,3746.873400013286,3696.6400331481464,3721.24609375,2957749,3820.47255859375,3837.998292130352,48.573109178992574,3928.8724969762957,3712.072620211204,-0.009269840262871809,298,3860.4822208633677
2024-04-22,3731.7499984522474,3771.6253567885888,3707.4357555642346,3758.593017578125,1728883,3814.992150878906,3830.43588503014,48.87089193916461,3924.3110530268964,3705.673248730916,0.010036133834537608,299,3863.501880127451
2024-04-23,3770.7014052583304,3788.1589838956156,3754.7026811719675,3768.415771484375,1807586,3810.314099121094,3824.529207549591,45.68937610169709,3919.173810017351,3701.4543882248367,0.0026134124818280036,300,3866.5215393915337
2024-04-24,3783.296070139264,3791.0766276099876,3719.54407987477,3725.963134765625,1317312,3803.413708496094,3815.1419625225462,44.708606606706425,3915.4036461430655,3691.4237708491223,-0.011265380279954607,301,3869.5411986556164
2024-04-25,3706.657601197812,3767.394531605907,3706.4631347461445,3746.532958984375,2856271,3800.559228515625,3808.6077717093867,39.57464771833537,3915.4007294176513,3685.7177276135985,0.005520673038018176,302,3872.5608579196996
2024-04-26,3749.401962592489,3770.4582389436573,3698.2449391305313,3716.529296875,2039178,3797.828747558594,3799.838393153731,28.88967072704736,3918.084679167274,3677.572815949914,-0.008008380664962456,303,3875.5805171837824
2024-04-29,3732.7226089474875,3771.4309315368455,3714.4382506071906,3764.039306640625,1110693,3799.2535766601563,3796.428956342959,38.03619515220482,3917.0523775359534,3681.4547757843593,0.012783434750688771,304,3878.600176447865
2024-04-30,3765.789938541982,3775.272493268424,3705.490616178965,3715.848388671875,2203078,3796.547399902344,3788.75461656476,34.76734503178356,3919.550344158786,3673.5444556459015,-0.012802979470413645,305,3881.6198357119483
2024-05-02,3674.417045390118,3764.9147045184022,3674.417045390118,3757.32861328125,2491044,3793.948205566406,3785.7616638710924,41.9214118467836,3918.007817404245,3669.8885937285672,0.011163056258116422,306,3884.639494976031
2024-05-03,3783.4417525141935,3786.7973077825845,3693.4306208015673,3737.97412109375,2962234,3791.983605957031,3781.2104693208694,35.791155174581945,3918.378019992059,3665.5891919220035,-0.005151131077299587,307,3887.6591542401143
2024-05-06,3747.310970665456,3831.875856708849,3747.310970665456,3813.494384765625,2053831,3790.7071044921877,3784.2851279346555,42.79954181397395,3915.608024702373,3665.8061842820025,0.02020352769317113,308,3890.678813504197
2024-05-07,3822.977257549098,3878.608200295267,3806.1517532235525,3869.806396484375,2062112,3789.5230102539062,3792.4300106536766,53.39692444196272,3910.7151808313643,3668.3308396764482,0.01476651229478887,309,3893.69847276828
2024-05-08,3852.348644505229,3875.0095663734273,3830.563177847568,3867.861083984375,1247685,3789.4111572265624,3799.6139223994574,60.64385772821167,3910.2939423873195,3668.5283720658053,-0.0005026898766220533,310,3896.718132032363
2024-05-09,3853.32122962492,3862.074357102614,3802.7962801729855,3851.570556640625,1726486,3788.810595703125,3804.562173279569,59.91516221879997,3908.25260710746,3669.3685842987898,-0.004211766397506866,311,3899.7377912964457
2024-05-10,3853.9048405813305,3864.6031074267457,3778.4820118323983,3787.089111328125,1672489,3786.2503051757812,3802.8980721413363,56.43902441353696,3903.3993646455274,3669.101245706035,-0.016741597840217448,312,3902.757450560529
2024-05-13,3777.9467919329823,3846.512952013115,3763.844532058345,3839.510498046875,931326,3784.4583374023437,3806.3849698466256,57.686581148374366,3896.8694539156045,3672.047220889083,0.013842131826775406,313,3905.7771098246117
2024-05-14,3828.034438772876,3837.5656695695525,3786.1165886350204,3794.18896484375,1058317,3779.5857666015627,3805.2234455606376,52.29358356272718,3880.2719246911074,3678.899608512018,-0.011803987311971076,314,3908.7967690886944
2024-05-15,3797.3982523912305,3819.2323938552713,3769.1937321404057,3773.959228515625,1115021,3776.6291381835936,3802.2459010801604,54.44711875602286,3874.1219354016202,3679.136340965567,-0.00533176826867876,315,3911.8164283527776
2024-05-16,3811.871212722825,3829.8964642714295,3765.240327516879,3821.5205078125,2599399,3779.3767822265627,3804.0815779118116,56.617060632421996,3878.7548760456616,3679.9986884074638,0.012602488902770048,316,3914.8360876168604
2024-05-17,3839.203193497598,3840.1828319751426,3752.0153689961217,3756.031982421875,2765804,3779.3751708984373,3799.505425960389,53.28036726456907,3878.7548572984992,3679.9954844983754,-0.017136771935867934,317,3917.8557468809436
2024-05-21,3752.6034232070624,3766.465212644621,3732.471803718336,3742.4150390625,1908117,3780.4336181640624,3794.068246255828,48.09717423725201,3877.633558981186,3683.2336773469387,-0.0036253534110204377,318,3920.8754061450263
2024-05-22,3756.913769110757,3763.0365099339497,3739.8191245663174,3753.974853515625,1311168,3780.2027099609377,3790.249827899618,53.58612194734371,3877.642757246543,3682.762662675332,0.0030888648993940837,319,3923.8950654091095
2024-05-23,3762.742320348681,3825.488211966575,3747.6069538740417,3814.17333984375,2095742,3782.490588378906,3792.528257608583,55.16486870662225,3880.9091974389353,3684.071979318877,0.016035932225744398,320,3926.9147246731923
2024-05-24,3799.2830150964464,3804.720056608894,3766.0243358337225,3771.118408203125,1309452,3784.7483520507812,3790.4892243318727,52.887121971593885,3879.7182430447883,3689.778461056774,-0.011288142358624076,321,3929.934383937275
2024-05-27,3776.5065844447445,3828.770396397948,3763.134613996444,3768.718505859375,1841538,3785.857629394531,3788.415822572587,45.53029520201676,3879.4564493436915,3692.258809445371,-0.0006363900795397504,322,3932.954043201358
2024-05-28,3779.445174822596,3791.2008363305977,3752.0152979705917,3761.713623046875,1801993,3788.116845703125,3785.8727559510903,38.03157354094017,3876.717599996462,3699.516091409788,-0.0018586909055715584,323,3935.973702465441
2024-05-29,3770.5305466531386,3770.5305466531386,3722.6263194210433,3726.201904296875,1568095,3786.2249755859375,3780.189817698308,35.40020874242252,3878.5289283126494,3693.9210228592256,-0.009440303624505209,324,3938.9933617295237
2024-05-30,3700.094707884028,3717.140322546408,3639.7979088533293,3660.027587890625,2919230,3783.433935546875,3768.7457958118625,32.099621166143876,3887.3440303992465,3679.5238406945036,-0.017759186996802567,325,3942.013020993607
2024-05-31,3663.8479428095284,3673.4484478197846,3579.354123272811,3596.203857421875,10956800,3775.3776977539064,3752.313230250911,32.139130323542744,3908.646533345452,3642.1088621623608,-0.01743804628137613,326,3945.0326802576897
2024-06-03,3656.794715687024,3675.162937939019,3620.743970313197,3627.45458984375,2156773,3769.8517211914063,3740.4219311645147,29.339697904857772,3917.9869773326077,3621.716465050205,0.00868992239062849,327,3948.052339521773
